FILE_NAME_1,FILE_NAME_2,TIME_STAMP_1,TIME_STAMP_2,RESULT_URL,PERC_SIM_1 [%],PERC_SIM_2 [%],LINES_MATCHES
ab0343-lim-50/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,ab0383-lim-50/2022-02-04_12-26-56_2af8e2cd872cd07b9002f8bec239c3ebee09e5f6.c,2022-02-04_11-10-51,2022-02-04_12-26-56,http://moss.stanford.edu/results/9/6700348577896,86.0,32.0,125
ab0343-lim-50/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,ab0383-lim-50/2022-02-04_12-23-26_c0c4cfa7cc8def9e683aa92bc55abb49ff7f680c.c,2022-02-04_11-10-51,2022-02-04_12-23-26,http://moss.stanford.edu/results/9/6700348577896,86.0,32.0,125
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-45-57_d77726de8451235df56e22e14827541eb39f3835.c,2022-02-04_11-08-21,2022-02-04_12-45-57,http://moss.stanford.edu/results/9/6700348577896,89.0,36.0,124
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-26-56_2af8e2cd872cd07b9002f8bec239c3ebee09e5f6.c,2022-02-04_11-08-21,2022-02-04_12-26-56,http://moss.stanford.edu/results/9/6700348577896,89.0,32.0,124
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-23-26_c0c4cfa7cc8def9e683aa92bc55abb49ff7f680c.c,2022-02-04_11-08-21,2022-02-04_12-23-26,http://moss.stanford.edu/results/9/6700348577896,89.0,32.0,124
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_11-57-25_b30f2c17654cee366fad2bdb3e4adefa457b1858.c,2022-02-04_11-08-21,2022-02-04_11-57-25,http://moss.stanford.edu/results/9/6700348577896,88.0,35.0,123
ab0343-lim-50/2022-02-04_11-16-22_b56ef8169726c32ca3d084eaee937105735be8d4.c,ab0383-lim-50/2022-02-04_12-43-57_1cb1b6d62326ad1c7065e4189997044a514c322b.c,2022-02-04_11-16-22,2022-02-04_12-43-57,http://moss.stanford.edu/results/9/6700348577896,79.0,30.0,123
ab0343-lim-50/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,ab0383-lim-50/2022-02-04_12-43-57_1cb1b6d62326ad1c7065e4189997044a514c322b.c,2022-02-04_11-10-51,2022-02-04_12-43-57,http://moss.stanford.edu/results/9/6700348577896,84.0,30.0,116
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-58-13_0e622a943958a2697b9d44aca28aebd0c4b302b8.c,2022-02-04_11-08-21,2022-02-04_12-58-13,http://moss.stanford.edu/results/9/6700348577896,87.0,31.0,121
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-53-57_ed6983d9f57a1e15f45073ac63b0e7609b3b07b7.c,2022-02-04_11-08-21,2022-02-04_12-53-57,http://moss.stanford.edu/results/9/6700348577896,87.0,31.0,121
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-52-57_12703cd664dfcc76adeab3be82f9394604c83018.c,2022-02-04_11-08-21,2022-02-04_12-52-57,http://moss.stanford.edu/results/9/6700348577896,87.0,31.0,121
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-51-27_0af7415737ad85d6869d1d3f024af0055f8e4279.c,2022-02-04_11-08-21,2022-02-04_12-51-27,http://moss.stanford.edu/results/9/6700348577896,87.0,31.0,121
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-39-57_6079724dfb05c02b90d3176d7bf26f0ba9048abe.c,2022-02-04_11-08-21,2022-02-04_12-39-57,http://moss.stanford.edu/results/9/6700348577896,87.0,31.0,121
ab0343-lim-50/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,ab0383-lim-50/2022-02-04_12-14-56_8c3c4e7295a2ef6aae1fb52278bc0d41ba98db7b.c,2022-02-04_11-10-51,2022-02-04_12-14-56,http://moss.stanford.edu/results/9/6700348577896,83.0,33.0,121
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-08-56_ecb14ebf93fc3aa8b9ea02ed51eaac3503ef33df.c,2022-02-04_11-08-21,2022-02-04_12-08-56,http://moss.stanford.edu/results/9/6700348577896,86.0,34.0,120
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-05-56_4b1844cf3d4ee64714fad94204e3b1469668d77c.c,2022-02-04_11-08-21,2022-02-04_12-05-56,http://moss.stanford.edu/results/9/6700348577896,86.0,34.0,120
ab0343-lim-50/2022-02-04_11-16-22_b56ef8169726c32ca3d084eaee937105735be8d4.c,ab0383-lim-50/2022-02-04_12-14-56_8c3c4e7295a2ef6aae1fb52278bc0d41ba98db7b.c,2022-02-04_11-16-22,2022-02-04_12-14-56,http://moss.stanford.edu/results/9/6700348577896,77.0,33.0,128
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-43-57_1cb1b6d62326ad1c7065e4189997044a514c322b.c,2022-02-04_11-08-21,2022-02-04_12-43-57,http://moss.stanford.edu/results/9/6700348577896,85.0,29.0,113
ab0343-lim-50/2022-02-04_11-16-22_b56ef8169726c32ca3d084eaee937105735be8d4.c,ab0383-lim-50/2022-02-04_12-16-56_a647b0e5fe9d2f5ff10fc219a3c9f0f3de07e7c5.c,2022-02-04_11-16-22,2022-02-04_12-16-56,http://moss.stanford.edu/results/9/6700348577896,76.0,31.0,128
ab0343-lim-50/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,ab0383-lim-50/2022-02-04_12-16-56_a647b0e5fe9d2f5ff10fc219a3c9f0f3de07e7c5.c,2022-02-04_11-10-51,2022-02-04_12-16-56,http://moss.stanford.edu/results/9/6700348577896,81.0,31.0,120
ab0343-lim-50/2022-02-04_11-16-22_b56ef8169726c32ca3d084eaee937105735be8d4.c,ab0383-lim-50/2022-02-04_12-31-56_e045be9018b0301b1e6f3a4b011aab689fd7edb3.c,2022-02-04_11-16-22,2022-02-04_12-31-56,http://moss.stanford.edu/results/9/6700348577896,76.0,30.0,127
ab0343-lim-50/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,ab0383-lim-50/2022-02-04_12-31-56_e045be9018b0301b1e6f3a4b011aab689fd7edb3.c,2022-02-04_11-10-51,2022-02-04_12-31-56,http://moss.stanford.edu/results/9/6700348577896,81.0,30.0,119
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-16-56_a647b0e5fe9d2f5ff10fc219a3c9f0f3de07e7c5.c,2022-02-04_11-08-21,2022-02-04_12-16-56,http://moss.stanford.edu/results/9/6700348577896,81.0,29.0,114
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-14-56_8c3c4e7295a2ef6aae1fb52278bc0d41ba98db7b.c,2022-02-04_11-08-21,2022-02-04_12-14-56,http://moss.stanford.edu/results/9/6700348577896,81.0,31.0,114
ab0343-lim-50/2022-02-04_11-08-21_d318c38847d357deb32e384081b81e7b15cd9a5f.c,ab0383-lim-50/2022-02-04_12-31-56_e045be9018b0301b1e6f3a4b011aab689fd7edb3.c,2022-02-04_11-08-21,2022-02-04_12-31-56,http://moss.stanford.edu/results/9/6700348577896,80.0,29.0,111
ab0343-lim-50/2022-02-04_11-53-23_ada9bcf72054c80fad9aa6fcbb85ab2826a1817d.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-53-23,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,96.0,91.0,260
ab0343-lim-50/2022-02-04_11-52-23_e05811a142de38ef8ee62b95a325cc3b2fa6c45f.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-52-23,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,96.0,91.0,257
ab0343-lim-50/2022-02-04_11-50-52_0a70e99994d2966bd2dd6a8699be24b8d395bdc5.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-50-52,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,96.0,89.0,244
ab0343-lim-50/2022-02-04_11-52-23_e05811a142de38ef8ee62b95a325cc3b2fa6c45f.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-52-23,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,92.0,95.0,242
ab0343-lim-50/2022-02-04_11-50-52_0a70e99994d2966bd2dd6a8699be24b8d395bdc5.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-50-52,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,94.0,95.0,239
ab0343-lim-50/2022-02-04_11-53-23_ada9bcf72054c80fad9aa6fcbb85ab2826a1817d.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-53-23,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,92.0,94.0,243
ab0343-lim-50/2022-02-04_11-52-23_e05811a142de38ef8ee62b95a325cc3b2fa6c45f.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-52-23,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,92.0,94.0,238
ab0343-lim-50/2022-02-04_11-50-52_0a70e99994d2966bd2dd6a8699be24b8d395bdc5.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-50-52,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,93.0,94.0,235
ab0343-lim-50/2022-02-04_11-53-23_ada9bcf72054c80fad9aa6fcbb85ab2826a1817d.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-53-23,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,91.0,94.0,239
ab0343-lim-50/2022-02-04_11-46-22_5a0c12575c062d1ebf1ebaf4a5d2f8c47e2b793a.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-46-22,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,95.0,87.0,236
ab0343-lim-50/2022-02-04_11-46-22_5a0c12575c062d1ebf1ebaf4a5d2f8c47e2b793a.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-46-22,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,95.0,93.0,236
ab0343-lim-50/2022-02-04_11-46-22_5a0c12575c062d1ebf1ebaf4a5d2f8c47e2b793a.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-46-22,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,95.0,94.0,236
ab0343-lim-50/2022-02-04_11-45-22_7e46537e7420740a08bc88cfb86dea91e569c8d2.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-45-22,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,96.0,86.0,234
ab0343-lim-50/2022-02-04_11-45-22_7e46537e7420740a08bc88cfb86dea91e569c8d2.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-45-22,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,96.0,93.0,234
ab0343-lim-50/2022-02-04_11-45-22_7e46537e7420740a08bc88cfb86dea91e569c8d2.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-45-22,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,96.0,93.0,234
ab0343-lim-50/2022-02-04_11-53-23_ada9bcf72054c80fad9aa6fcbb85ab2826a1817d.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-53-23,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,88.0,95.0,230
ab0343-lim-50/2022-02-04_11-46-22_5a0c12575c062d1ebf1ebaf4a5d2f8c47e2b793a.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-46-22,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,92.0,95.0,227
ab0343-lim-50/2022-02-04_11-45-22_7e46537e7420740a08bc88cfb86dea91e569c8d2.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-45-22,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,92.0,95.0,227
ab0343-lim-50/2022-02-04_11-42-22_5989fd49c31128e217e494c06bc2d0880ad9b246.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-42-22,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,96.0,83.0,241
ab0343-lim-50/2022-02-04_11-42-22_5989fd49c31128e217e494c06bc2d0880ad9b246.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-42-22,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,96.0,95.0,240
ab0343-lim-50/2022-02-04_11-52-23_e05811a142de38ef8ee62b95a325cc3b2fa6c45f.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-52-23,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,88.0,94.0,223
ab0343-lim-50/2022-02-04_11-52-23_e05811a142de38ef8ee62b95a325cc3b2fa6c45f.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-52-23,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,88.0,95.0,228
ab0343-lim-50/2022-02-04_11-50-52_0a70e99994d2966bd2dd6a8699be24b8d395bdc5.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-50-52,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,90.0,94.0,223
ab0343-lim-50/2022-02-04_11-50-52_0a70e99994d2966bd2dd6a8699be24b8d395bdc5.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-50-52,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,90.0,95.0,225
ab0343-lim-50/2022-02-04_11-42-22_5989fd49c31128e217e494c06bc2d0880ad9b246.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-42-22,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,96.0,90.0,240
ab0343-lim-50/2022-02-04_11-42-22_5989fd49c31128e217e494c06bc2d0880ad9b246.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-42-22,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,96.0,90.0,240
ab0343-lim-50/2022-02-04_11-42-22_5989fd49c31128e217e494c06bc2d0880ad9b246.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-42-22,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,96.0,94.0,224
ab0343-lim-50/2022-02-04_11-53-23_ada9bcf72054c80fad9aa6fcbb85ab2826a1817d.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-53-23,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,88.0,94.0,223
ab0343-lim-50/2022-02-04_11-46-22_5a0c12575c062d1ebf1ebaf4a5d2f8c47e2b793a.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-46-22,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,92.0,94.0,224
ab0343-lim-50/2022-02-04_11-45-22_7e46537e7420740a08bc88cfb86dea91e569c8d2.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-45-22,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,92.0,94.0,224
ab0343-lim-50/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-33-52,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,96.0,83.0,227
ab0343-lim-50/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-33-52,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,96.0,95.0,226
ab0343-lim-50/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-33-52,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,96.0,89.0,226
ab0343-lim-50/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-33-52,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,96.0,90.0,226
ab0343-lim-50/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-33-52,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,96.0,94.0,223
ab0343-lim-50/2022-02-04_11-53-23_ada9bcf72054c80fad9aa6fcbb85ab2826a1817d.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-53-23,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,86.0,95.0,214
ab0343-lim-50/2022-02-04_11-52-23_e05811a142de38ef8ee62b95a325cc3b2fa6c45f.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-52-23,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,87.0,95.0,214
ab0343-lim-50/2022-02-04_11-50-52_0a70e99994d2966bd2dd6a8699be24b8d395bdc5.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-50-52,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,88.0,95.0,214
ab0343-lim-50/2022-02-04_11-46-22_5a0c12575c062d1ebf1ebaf4a5d2f8c47e2b793a.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-46-22,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,90.0,95.0,215
ab0343-lim-50/2022-02-04_11-45-22_7e46537e7420740a08bc88cfb86dea91e569c8d2.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-45-22,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,91.0,95.0,215
ab0343-lim-50/2022-02-04_11-42-22_5989fd49c31128e217e494c06bc2d0880ad9b246.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-42-22,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,94.0,95.0,215
ab0343-lim-50/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-33-52,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,95.0,95.0,215
ab0343-lim-50/2022-02-04_11-31-52_85907a76a076572bf5f4edda9dfb0379e3f3b480.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-31-52,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,95.0,82.0,207
ab0343-lim-50/2022-02-04_11-31-52_85907a76a076572bf5f4edda9dfb0379e3f3b480.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-31-52,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,95.0,88.0,207
ab0343-lim-50/2022-02-04_11-31-52_85907a76a076572bf5f4edda9dfb0379e3f3b480.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-31-52,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,95.0,89.0,207
ab0343-lim-50/2022-02-04_11-31-52_85907a76a076572bf5f4edda9dfb0379e3f3b480.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-31-52,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,95.0,93.0,207
ab0343-lim-50/2022-02-04_11-31-52_85907a76a076572bf5f4edda9dfb0379e3f3b480.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-31-52,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,95.0,94.0,207
ab0343-lim-50/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,ab0383-lim-50/2022-02-04_11-54-55_dead70721a1fa7bccd010081a0e38c62dd0eee98.c,2022-02-04_11-30-52,2022-02-04_11-54-55,http://moss.stanford.edu/results/2/4111770387712,95.0,82.0,207
ab0343-lim-50/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,ab0383-lim-50/2022-02-04_11-48-25_48c10e32e81b5a37e2db870e49963d701813bd57.c,2022-02-04_11-30-52,2022-02-04_11-48-25,http://moss.stanford.edu/results/2/4111770387712,95.0,88.0,207
ab0343-lim-50/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,ab0383-lim-50/2022-02-04_11-46-25_c5e408056ee9c721061cb7bf69ab3274df2b24c7.c,2022-02-04_11-30-52,2022-02-04_11-46-25,http://moss.stanford.edu/results/2/4111770387712,95.0,89.0,207
ab0343-lim-50/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,ab0383-lim-50/2022-02-04_11-37-55_c13f04de7d5b55989ab6185d9c78476a65110fcd.c,2022-02-04_11-30-52,2022-02-04_11-37-55,http://moss.stanford.edu/results/2/4111770387712,95.0,93.0,207
ab0343-lim-50/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,ab0383-lim-50/2022-02-04_11-32-55_2b941697970d317ed021d4ae6f8bb12c04983493.c,2022-02-04_11-30-52,2022-02-04_11-32-55,http://moss.stanford.edu/results/2/4111770387712,95.0,94.0,207
ab0343-lim-50/2022-02-04_11-31-52_85907a76a076572bf5f4edda9dfb0379e3f3b480.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-31-52,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,95.0,95.0,211
ab0343-lim-50/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,ab0383-lim-50/2022-02-04_11-29-24_1be0f58056a19f0a1241b69787811a461bdb8fc8.c,2022-02-04_11-30-52,2022-02-04_11-29-24,http://moss.stanford.edu/results/2/4111770387712,95.0,95.0,210
ab0343-lim-50/2022-02-04_11-52-23_e05811a142de38ef8ee62b95a325cc3b2fa6c45f.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-52-23,2022-02-04_11-25-24,http://moss.stanford.edu/results/2/4111770387712,83.0,94.0,209
ab0343-lim-50/2022-02-04_11-50-52_0a70e99994d2966bd2dd6a8699be24b8d395bdc5.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-50-52,2022-02-04_11-25-24,http://moss.stanford.edu/results/2/4111770387712,84.0,94.0,209
ab0343-lim-50/2022-02-04_11-42-22_5989fd49c31128e217e494c06bc2d0880ad9b246.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-42-22,2022-02-04_11-25-24,http://moss.stanford.edu/results/2/4111770387712,90.0,94.0,210
ab0343-lim-50/2022-02-04_11-53-23_ada9bcf72054c80fad9aa6fcbb85ab2826a1817d.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-53-23,2022-02-04_11-25-24,http://moss.stanford.edu/results/2/4111770387712,82.0,94.0,209
ab0343-lim-50/2022-02-04_11-46-22_5a0c12575c062d1ebf1ebaf4a5d2f8c47e2b793a.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-46-22,2022-02-04_11-25-24,http://moss.stanford.edu/results/2/4111770387712,86.0,94.0,210
ab0343-lim-50/2022-02-04_11-45-22_7e46537e7420740a08bc88cfb86dea91e569c8d2.c,ab0383-lim-50/2022-02-04_11-25-24_045b9c2a7264de0278f394f82ed649fe2cb605b5.c,2022-02-04_11-45-22,2022-02-04_11-25-24,http://moss.stanford.edu/results/2/4111770387712,87.0,94.0,210
